Close,High,Low,Open,Volume,Date,avg_sentiment_score,avg_sentiment_label_score,pos_count,neut_count,neg_count,total,pct_positive,pct_neutral,pct_negative
199.259994506836,211.7310028076172,194.875,207.83399963378903,23469700,2015-01-17,0.9164223670959472,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
210.3390045166016,218.69500732421875,194.5059967041016,200.0500030517578,30085100,2015-01-18,0.9996678829193116,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
214.86099243164065,216.72799682617188,207.3179931640625,211.4709930419922,18658300,2015-01-19,0.8129962980747223,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0
211.31500244140625,215.24099731445312,205.1529998779297,212.9069976806641,24051100,2015-01-20,0.9992279940181308,0.3333333333333333,3.0,6.0,0.0,9.0,0.3333333333333333,0.6666666666666666,0.0
226.89700317382807,227.7879943847656,211.2120056152344,211.3780059814453,29924600,2015-01-21,0.9314399659633636,0.1666666666666666,1.0,5.0,0.0,6.0,0.1666666666666666,0.8333333333333334,0.0
233.406005859375,237.0189971923828,226.4340057373047,227.322006225586,33544600,2015-01-22,0.9921062290668488,0.0,1.0,4.0,1.0,6.0,0.1666666666666666,0.6666666666666666,0.1666666666666666
232.8789978027344,234.84500122070312,225.1959991455078,233.5169982910156,24621700,2015-01-23,0.9543157087432014,0.0,2.0,5.0,2.0,9.0,0.2222222222222222,0.5555555555555556,0.2222222222222222
247.8470001220703,248.2100067138672,230.02200317382807,232.6999969482422,24782500,2015-01-24,,,,,,,,,
253.718002319336,255.07400512695312,243.88999938964844,247.3520050048828,33582700,2015-01-25,0.985029399394989,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
273.4729919433594,309.3840026855469,254.07899475097656,254.07899475097656,106794000,2015-01-26,0.984377145767212,0.0,1.0,3.0,1.0,5.0,0.2,0.6,0.2
263.4750061035156,275.4800109863281,250.6529998779297,273.1669921875,44399000,2015-01-27,0.9859328667322794,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0
233.9149932861328,266.5350036621094,227.04600524902344,263.3510131835937,44352200,2015-01-28,0.8410379588603973,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
233.51300048828125,238.7059936523437,220.7120056152344,233.34800720214844,32213400,2015-01-29,0.9258825659751893,0.4,2.0,3.0,0.0,5.0,0.4,0.6,0.0
226.4250030517578,242.8509979248047,225.8390045166016,232.77200317382807,26605200,2015-01-30,0.860257109006246,0.6666666666666666,2.0,1.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0
217.4640045166016,233.5039978027344,216.3090057373047,226.4409942626953,23348200,2015-01-31,0.916333258152008,-0.3333333333333333,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333
226.9720001220703,231.57400512695312,212.01499938964844,216.86700439453125,29128500,2015-02-01,0.9991148412227632,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
238.22900390625,242.1750030517578,222.65899658203125,226.49099731445312,30612100,2015-02-02,,,,,,,,,
227.2680053710937,245.95700073242188,224.4830017089844,237.45399475097656,40783700,2015-02-03,0.9453075528144836,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0
226.85299682617188,230.05799865722656,221.11300659179688,227.5110015869141,26594300,2015-02-04,0.8367287367582321,-0.5,0.0,2.0,2.0,4.0,0.0,0.5,0.5
217.11099243164065,239.40499877929688,214.7250061035156,227.6649932861328,22516400,2015-02-05,0.9320878585179648,0.3333333333333333,3.0,2.0,1.0,6.0,0.5,0.3333333333333333,0.1666666666666666
222.26600646972656,230.509994506836,216.23199462890625,216.92300415039065,24435300,2015-02-06,0.999946117401123,-0.3333333333333333,1.0,0.0,2.0,3.0,0.3333333333333333,0.0,0.6666666666666666
227.7539978027344,230.2989959716797,222.60699462890625,222.63299560546875,21604200,2015-02-07,,,,,,,,,
223.41200256347656,229.43800354003903,221.07699584960932,227.6929931640625,17145200,2015-02-08,,,,,,,,,
220.1100006103516,223.9770050048828,217.0189971923828,223.38900756835932,27791300,2015-02-09,0.9978517492612204,0.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
219.8390045166016,221.8070068359375,215.33200073242188,220.2819976806641,21115100,2015-02-10,0.976026177406311,-0.4444444444444444,1.0,3.0,5.0,9.0,0.1111111111111111,0.3333333333333333,0.5555555555555556
219.1849975585937,223.406005859375,218.07400512695312,219.73199462890625,17201900,2015-02-11,0.9721956253051758,0.0,1.0,3.0,1.0,5.0,0.2,0.6,0.2
221.76400756835932,222.19900512695312,217.613998413086,219.2079925537109,15206200,2015-02-12,0.9802418053150176,0.5,2.0,2.0,0.0,4.0,0.5,0.5,0.0
235.427001953125,240.25900268554688,221.26199340820312,221.968994140625,42744400,2015-02-13,0.8541579331670489,0.1428571428571428,2.0,4.0,1.0,7.0,0.2857142857142857,0.5714285714285714,0.1428571428571428
257.3210144042969,259.8080139160156,235.5279998779297,235.5279998779297,49732500,2015-02-14,0.8404508233070374,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
234.8249969482422,265.6109924316406,227.6840057373047,257.5069885253906,56552400,2015-02-15,,,,,,,,,
233.843002319336,239.52099609375,229.02200317382807,234.8249969482422,28153700,2015-02-16,0.5485436916351318,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
243.6100006103516,245.7749938964844,232.31399536132807,233.4219970703125,27363100,2015-02-17,0.991386353969574,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0
236.3260040283203,244.25100708007807,232.33999633789065,243.77999877929688,25200800,2015-02-18,0.9654563069343568,0.3333333333333333,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0
240.2830047607422,242.6719970703125,235.5919952392578,236.41000366210932,18270500,2015-02-19,0.915889883041382,-0.2,0.0,4.0,1.0,5.0,0.0,0.8,0.2
243.7790069580078,247.1009979248047,239.2989959716797,240.25100708007807,23876700,2015-02-20,0.8140409787495931,-0.3333333333333333,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333
244.53399658203125,255.32000732421875,243.1840057373047,243.7519989013672,12284200,2015-02-21,0.9702607989311218,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
235.9770050048828,246.3919982910156,233.8509979248047,244.54400634765625,19527000,2015-02-22,,,,,,,,,
238.8919982910156,240.10899353027344,232.42100524902344,235.9949951171875,16400000,2015-02-23,0.8927809993426005,0.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
238.7350006103516,239.9010009765625,236.4019927978516,238.9980010986328,14200400,2015-02-24,0.8299400607744852,0.3333333333333333,2.0,0.0,1.0,3.0,0.6666666666666666,0.0,0.3333333333333333
237.47000122070312,239.33999633789065,235.52999877929688,238.88999938964844,11496200,2015-02-25,0.8988730758428574,0.0,1.0,2.0,1.0,4.0,0.25,0.5,0.25
236.42599487304688,237.7100067138672,234.2570037841797,237.3370056152344,13619400,2015-02-26,0.898263692855835,0.2,1.0,4.0,0.0,5.0,0.2,0.8,0.0
253.8280029296875,256.65301513671875,236.43600463867188,236.43600463867188,44013900,2015-02-27,0.9023424386978148,0.6666666666666666,2.0,1.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0
254.26300048828125,254.69200134277344,249.47900390625,253.5200042724609,13949300,2015-02-28,0.999947428703308,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
260.2019958496094,261.6600036621094,245.93299865722656,254.2830047607422,25213700,2015-03-01,,,,,,,,,
275.6700134277344,276.3009948730469,258.31298828125,260.35699462890625,40465700,2015-03-02,0.9968690805965,-0.2222222222222222,1.0,5.0,3.0,9.0,0.1111111111111111,0.5555555555555556,0.3333333333333333
281.7019958496094,285.7959899902344,268.1610107421875,275.0459899902344,50461300,2015-03-03,0.966668739914894,0.25,1.0,3.0,0.0,4.0,0.25,0.75,0.0
273.0920104980469,284.2250061035156,268.1260070800781,281.989990234375,41383000,2015-03-04,0.9959414601325988,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
276.1780090332031,281.6669921875,264.7690124511719,272.739013671875,41302400,2015-03-05,0.999998927116394,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
272.7229919433594,277.6080017089844,270.0150146484375,275.6000061035156,28918900,2015-03-06,0.9804456532001496,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0
276.260986328125,277.85400390625,270.13299560546875,272.29400634765625,17825900,2015-03-07,,,,,,,,,
274.35400390625,277.8580017089844,272.56500244140625,276.4330139160156,22067900,2015-03-08,,,,,,,,,
289.60699462890625,292.70098876953125,273.8930053710937,274.81201171875,59178200,2015-03-09,0.9223295748233796,0.0,1.0,2.0,1.0,4.0,0.25,0.5,0.25
291.760009765625,300.04400634765625,289.7430114746094,289.86199951171875,67770800,2015-03-10,0.8400444984436035,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
296.3789978027344,297.3909912109375,290.50799560546875,291.5249938964844,33963900,2015-03-11,0.8229867517948151,0.25,1.0,3.0,0.0,4.0,0.25,0.75,0.0
294.35400390625,297.0880126953125,292.4129943847656,296.12701416015625,32585200,2015-03-12,0.8772488832473755,0.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
285.3370056152344,294.4979858398437,285.3370056152344,294.1180114746094,31421500,2015-03-13,0.978586807847023,-0.5,0.0,2.0,2.0,4.0,0.0,0.5,0.5
281.885009765625,286.3420104980469,280.9760131835937,284.4419860839844,22612300,2015-03-14,,,,,,,,,
286.3930053710937,286.52899169921875,280.9960021972656,281.42498779296875,11970100,2015-03-15,0.9994670748710632,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
290.5929870605469,294.11199951171875,285.6849975585937,285.6849975585937,21516100,2015-03-16,0.8593939145406088,0.1666666666666666,2.0,3.0,1.0,6.0,0.3333333333333333,0.5,0.1666666666666666
285.5050048828125,292.364990234375,284.3739929199219,290.5950012207031,21497200,2015-03-17,0.957169473171234,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
256.29901123046875,285.33599853515625,249.8699951171875,285.0669860839844,57008000,2015-03-18,0.920088827610016,0.25,2.0,1.0,1.0,4.0,0.5,0.25,0.25
260.9280090332031,264.2439880371094,248.6360015869141,255.8800048828125,52732000,2015-03-19,0.8214389582475027,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0
261.7489929199219,264.8479919433594,259.1619873046875,260.9559936523437,18456700,2015-03-20,0.9978042244911194,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0
260.0249938964844,262.1960144042969,255.6499938964844,261.6440124511719,17130100,2015-03-21,,,,,,,,,
267.9599914550781,269.7470092773437,259.5899963378906,259.9169921875,18438100,2015-03-22,,,,,,,,,
266.739990234375,277.2969970703125,261.7449951171875,267.8949890136719,22811900,2015-03-23,0.932404124736786,0.0,1.0,3.0,1.0,5.0,0.2,0.6,0.2
245.59500122070312,267.00299072265625,244.15499877929688,266.5769958496094,40073700,2015-03-24,0.73734583457311,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0
246.197006225586,249.19000244140625,236.51499938964844,247.4720001220703,35866900,2015-03-25,0.9958885192871094,0.6,3.0,2.0,0.0,5.0,0.6,0.4,0.0
248.5319976806641,254.35400390625,244.90499877929688,246.2760009765625,25730000,2015-03-26,0.9848057627677916,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0
247.0290069580078,256.8110046386719,245.21299743652344,248.5659942626953,17274900,2015-03-27,0.8459986925125123,0.0,2.0,1.0,2.0,5.0,0.4,0.2,0.4
252.79800415039065,254.2050018310547,246.9750061035156,246.9750061035156,16040900,2015-03-28,,,,,,,,,
242.71299743652344,253.13900756835932,240.8500061035156,252.7400054931641,21699400,2015-03-29,,,,,,,,,
247.5260009765625,249.24200439453125,239.2140045166016,242.8789978027344,23009600,2015-03-30,0.9383692294359208,-0.25,1.0,1.0,2.0,4.0,0.25,0.25,0.5
244.2239990234375,248.72999572753903,242.738998413086,247.45399475097656,22672000,2015-03-31,0.9986008803049724,0.3333333333333333,2.0,4.0,0.0,6.0,0.3333333333333333,0.6666666666666666,0.0
247.27200317382807,247.5410003662109,241.16000366210932,244.22300720214844,22877200,2015-04-01,0.9780840873718262,0.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
253.0050048828125,254.46099853515625,245.4160003662109,247.0890045166016,26272600,2015-04-02,0.9820162355899812,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0
254.322006225586,256.0429992675781,251.8789978027344,253.07400512695312,23146600,2015-04-03,0.976350486278534,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
253.697006225586,255.25799560546875,251.1000061035156,254.2910003662109,12493500,2015-04-04,,,,,,,,,
260.5979919433594,260.67498779296875,251.94200134277344,253.7610015869141,19649200,2015-04-05,,,,,,,,,
255.49200439453125,261.7980041503906,254.5749969482422,260.72100830078125,20034200,2015-04-06,0.8830004135767618,-0.3333333333333333,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333
253.17999267578125,255.80499267578125,252.2050018310547,255.2740020751953,18467400,2015-04-07,0.9988276958465576,0.25,1.0,3.0,0.0,4.0,0.25,0.75,0.0
245.02200317382807,253.8470001220703,244.21499633789065,253.06399536132807,30086400,2015-04-08,0.9305897057056428,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0
243.67599487304688,246.1179962158203,239.3999938964844,244.75100708007807,21643500,2015-04-09,0.9832312762737274,-0.5,0.0,1.0,1.0,2.0,0.0,0.5,0.5
236.072006225586,243.69400024414065,232.77099609375,243.69400024414065,28882000,2015-04-10,0.8434008359909058,1.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
236.552001953125,239.53700256347656,234.1750030517578,236.01600646972656,16365200,2015-04-11,,,,,,,,,
236.1529998779297,237.72799682617188,233.4949951171875,236.53500366210932,12387900,2015-04-12,,,,,,,,,
224.5870056152344,236.9349975585937,221.9960021972656,235.9499969482422,31181800,2015-04-13,0.992722749710083,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0
219.15899658203125,224.9759979248047,216.322998046875,224.75900268554688,31719000,2015-04-14,0.926203578710556,0.25,1.0,3.0,0.0,4.0,0.25,0.75,0.0
223.8329925537109,223.8329925537109,218.6490020751953,219.072998046875,22562000,2015-04-15,0.9351072510083516,-0.1666666666666666,1.0,3.0,2.0,6.0,0.1666666666666666,0.5,0.3333333333333333
228.572998046875,229.6719970703125,223.91700744628903,223.91700744628903,24805400,2015-04-16,0.9810426235198976,0.5,2.0,2.0,0.0,4.0,0.5,0.5,0.0
222.8820037841797,228.906005859375,221.94200134277344,228.5749969482422,20429800,2015-04-17,0.9999815821647644,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0
223.3560028076172,224.3159942626953,220.87600708007807,222.85299682617188,12939000,2015-04-18,,,,,,,,,
222.6000061035156,226.35299682617188,222.3730010986328,223.4559936523437,15021500,2015-04-19,,,,,,,,,
224.62600708007807,226.3509979248047,221.9770050048828,222.61199951171875,18364700,2015-04-20,0.9194610516230264,1.0,3.0,0.0,0.0,3.0,1.0,0.0,0.0
235.2689971923828,235.2689971923828,224.30099487304688,224.6199951171875,24978000,2015-04-21,,,,,,,,,
234.17599487304688,237.90899658203125,233.4759979248047,235.6020050048828,23847900,2015-04-22,0.99969781935215,-0.25,1.0,1.0,2.0,4.0,0.25,0.25,0.5
236.4620056152344,236.4750061035156,233.19900512695312,234.0529937744141,17036000,2015-04-23,0.92232745885849,0.0,1.0,1.0,1.0,3.0,0.3333333333333333,0.3333333333333333,0.3333333333333333
231.2680053710937,236.30499267578125,229.93299865722656,235.97000122070312,21448700,2015-04-24,0.9956179857254028,0.0,1.0,2.0,1.0,4.0,0.25,0.5,0.25
226.38999938964844,232.56100463867188,226.3370056152344,231.2350006103516,13957200,2015-04-25,,,,,,,,,
219.42999267578125,226.94400024414065,214.87399291992188,226.41000366210932,28943700,2015-04-26,,,,,,,,,
229.28599548339844,233.30499267578125,218.0229949951172,219.4290008544922,38574000,2015-04-27,0.9978163242340088,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
225.85499572753903,229.4949951171875,223.06900024414065,228.968994140625,21469200,2015-04-28,0.980227530002594,0.3333333333333333,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0
225.80799865722656,227.0399932861328,223.42999267578125,225.59100341796875,18936500,2015-04-29,0.9756687730550768,0.25,1.0,3.0,0.0,4.0,0.25,0.75,0.0
236.1450042724609,239.56300354003903,224.9929962158203,225.6929931640625,33818600,2015-04-30,0.9207658105426364,-0.3333333333333333,0.0,6.0,3.0,9.0,0.0,0.6666666666666666,0.3333333333333333
232.07899475097656,238.96600341796875,232.07899475097656,235.93899536132807,18815300,2015-05-01,0.9470758318901062,0.2,1.0,4.0,0.0,5.0,0.2,0.8,0.0
234.92999267578125,235.7270050048828,232.34100341796875,232.34100341796875,12535500,2015-05-02,,,,,,,,,
240.3580017089844,243.2400054931641,234.0829925537109,234.8800048828125,18494100,2015-05-03,0.9999035596847534,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
239.0180053710937,242.63800048828125,237.8099975585937,240.3560028076172,21223400,2015-05-04,0.907435268163681,0.0,0.0,4.0,0.0,4.0,0.0,1.0,0.0
236.1210021972656,239.20399475097656,232.0540008544922,238.8520050048828,23929100,2015-05-05,0.9995228052139282,-0.3333333333333333,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333
229.7819976806641,236.45399475097656,229.2310028076172,236.24899291992188,29587200,2015-05-06,0.8974819779396057,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
237.33399963378903,239.10499572753903,228.572998046875,229.66200256347656,29064400,2015-05-07,0.9929978847503662,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
243.86300659179688,246.2749938964844,236.2740020751953,237.20399475097656,27445500,2015-05-08,0.9148409366607666,0.5,3.0,3.0,0.0,6.0,0.5,0.5,0.0
241.83200073242188,247.8040008544922,239.63900756835932,243.7689971923828,19790500,2015-05-09,,,,,,,,,
240.29600524902344,244.0679931640625,238.8489990234375,241.72900390625,15019100,2015-05-10,0.9999775886535645,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
242.1580047607422,244.2700042724609,239.37600708007807,240.2989959716797,20892300,2015-05-11,0.987084686756134,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
241.11199951171875,242.8809967041016,240.0989990234375,242.1450042724609,19282600,2015-05-12,0.9999893009662628,0.5,2.0,2.0,0.0,4.0,0.5,0.5,0.0
236.3769989013672,243.70399475097656,235.0449981689453,241.3979949951172,27180100,2015-05-13,0.7523182233174642,0.3333333333333333,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0
236.9290008544922,237.7989959716797,234.0570068359375,236.2140045166016,24413700,2015-05-14,0.9999996423721312,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
237.60499572753903,238.7530059814453,236.7949981689453,236.9550018310547,16329400,2015-05-15,0.8426098823547363,0.25,2.0,1.0,1.0,4.0,0.5,0.25,0.25
236.1529998779297,237.697006225586,235.2949981689453,237.6439971923828,11089700,2015-05-16,,,,,,,,,
236.802001953125,238.0249938964844,236.009994506836,236.009994506836,11134300,2015-05-17,,,,,,,,,
233.1280059814453,237.2100067138672,232.4600067138672,236.88699340820312,16780300,2015-05-18,0.8840174078941345,0.3333333333333333,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0
231.947006225586,234.1510009765625,231.81700134277344,233.03700256347656,14241900,2015-05-19,0.9587656259536744,0.25,1.0,3.0,0.0,4.0,0.25,0.75,0.0
234.0180053710937,234.68299865722656,231.8419952392578,231.88999938964844,15499400,2015-05-20,0.8577842116355896,-0.5,0.0,1.0,1.0,2.0,0.0,0.5,0.5
235.343994140625,236.24200439453125,233.8350067138672,234.01600646972656,15108900,2015-05-21,0.954827586809794,0.6666666666666666,2.0,1.0,0.0,3.0,0.6666666666666666,0.3333333333333333,0.0
240.34800720214844,240.968994140625,235.0599975585937,235.3209991455078,27003000,2015-05-22,,,,,,,,,
238.8719940185547,241.0249938964844,238.6909942626953,240.28599548339844,14605000,2015-05-23,,,,,,,,,
240.9530029296875,241.97799682617188,238.81100463867188,238.9759979248047,11508000,2015-05-24,,,,,,,,,
237.1100006103516,241.02099609375,236.63699340820312,240.927001953125,14423900,2015-05-25,,,,,,,,,
237.11599731445312,238.24200439453125,235.69200134277344,237.10400390625,16425000,2015-05-26,0.9615536332130432,-0.5,0.0,1.0,1.0,2.0,0.0,0.5,0.5
237.2830047607422,238.6360015869141,236.69500732421875,237.06500244140625,18837000,2015-05-27,,,,,,,,,
237.4080047607422,237.82400512695312,236.6519927978516,237.2570037841797,13829600,2015-05-28,0.9992560744285583,-0.6666666666666666,0.0,1.0,2.0,3.0,0.0,0.3333333333333333,0.6666666666666666
237.0959930419922,237.52200317382807,235.7310028076172,237.3769989013672,14805000,2015-05-29,0.9941611886024476,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
233.34500122070312,237.093002319336,232.04600524902344,237.0919952392578,14098600,2015-05-30,,,,,,,,,
230.19000244140625,233.2519989013672,229.54200744628903,233.134994506836,14730800,2015-05-31,,,,,,,,,
222.92599487304688,231.71299743652344,221.29600524902344,230.2330017089844,26090500,2015-06-01,0.9999910593032836,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
225.8029937744141,226.4160003662109,222.41900634765625,222.8939971923828,20459000,2015-06-02,0.8793783187866211,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
225.87399291992188,227.4040069580078,223.92999267578125,225.73599243164065,17752400,2015-06-03,0.8820294260978698,0.2,1.0,4.0,0.0,5.0,0.2,0.8,0.0
224.32400512695312,226.5809936523437,224.0540008544922,225.77200317382807,14728100,2015-06-04,0.963374400138855,0.0,1.0,3.0,1.0,5.0,0.2,0.6,0.2
224.95199584960932,225.968002319336,223.1790008544922,224.1540069580078,18056500,2015-06-05,0.8045057058334351,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
225.61900329589844,225.718994140625,224.3789978027344,225.0050048828125,11131500,2015-06-06,,,,,,,,,
222.8809967041016,226.19400024414065,222.6519927978516,225.5959930419922,13318400,2015-06-07,,,,,,,,,
228.488998413086,229.4640045166016,222.8390045166016,222.8789978027344,23378400,2015-06-08,0.7247292995452881,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
229.04800415039065,230.95399475097656,227.9290008544922,228.5379943847656,28353100,2015-06-09,0.8792593876520792,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0
228.8029937744141,229.7819976806641,228.009994506836,228.9949951171875,15904800,2015-06-10,0.8882176876068115,0.5,1.0,1.0,0.0,2.0,0.5,0.5,0.0
229.7050018310547,230.28700256347656,228.7669982910156,228.85499572753903,14416000,2015-06-11,0.6895387172698975,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
229.98199462890625,231.0570068359375,229.31300354003903,229.7050018310547,14017700,2015-06-12,0.944944163163503,-0.3333333333333333,0.0,2.0,1.0,3.0,0.0,0.6666666666666666,0.3333333333333333
232.4019927978516,232.6519927978516,229.2100067138672,229.9199981689453,13305300,2015-06-13,0.9988570213317872,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
233.54299926757807,234.8580017089844,232.0039978027344,232.44200134277344,12165900,2015-06-14,,,,,,,,,
236.822998046875,237.83599853515625,233.4219970703125,233.4219970703125,19912100,2015-06-15,0.9998698433240256,0.3333333333333333,1.0,2.0,0.0,3.0,0.3333333333333333,0.6666666666666666,0.0
250.8950042724609,251.74200439453125,236.1219940185547,236.76499938964844,41612000,2015-06-16,0.7568311010088239,0.5714285714285714,4.0,3.0,0.0,7.0,0.5714285714285714,0.4285714285714285,0.0
249.28399658203125,256.8529968261719,246.4759979248047,250.822998046875,43858400,2015-06-17,0.999983549118042,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
249.0070037841797,252.1080017089844,244.1269989013672,249.4279937744141,30980200,2015-06-18,0.9421133995056152,-0.25,1.0,1.0,2.0,4.0,0.25,0.25,0.5
244.6060028076172,250.9770050048828,243.78700256347656,249.04299926757807,23965300,2015-06-19,0.9411365240812302,0.0,1.0,2.0,1.0,4.0,0.25,0.5,0.25
245.2120056152344,245.8280029296875,240.6269989013672,244.52999877929688,20608100,2015-06-20,,,,,,,,,
243.94400024414065,245.2239990234375,241.8820037841797,245.1000061035156,10600900,2015-06-21,,,,,,,,,
246.9900054931641,247.91700744628903,243.7790069580078,243.968994140625,17692500,2015-06-22,0.993532419204712,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
244.29600524902344,247.3040008544922,243.13299560546875,246.927001953125,15108700,2015-06-23,0.9999608993530272,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
